company_id,observations,observed_years,first_year,last_year,positive_observations
0001640428,3,3,2018,2020,0
0001641489,6,6,2015,2020,3
0001641751,3,3,2017,2020,2
0001641991,6,6,2015,2020,1
0001642159,1,1,2018,2018,0
0001642380,1,1,2020,2020,0
0001643301,4,4,2017,2020,0
0001643319,3,3,2015,2017,1
0001643615,1,1,2020,2020,0
0001643953,3,3,2018,2020,0
0001643988,3,3,2016,2018,2
0001644378,1,1,2016,2016,0
0001644406,3,3,2018,2020,0
0001644440,4,4,2016,2020,0
0001644488,1,1,2019,2019,0
0001644903,1,1,2020,2020,0
0001645113,6,6,2015,2020,1
0001645155,2,2,2018,2019,1
0001645260,1,1,2020,2020,0
0001645494,3,3,2015,2017,0
0001645590,1,1,2017,2017,0
0001646188,3,3,2018,2020,0
0001647513,3,3,2016,2019,1
0001647705,1,1,2015,2015,0
0001648428,4,4,2015,2019,0
0001648893,1,1,2016,2016,1
0001648903,2,2,2019,2020,2
0001649338,1,1,2016,2016,0
0001649744,5,5,2015,2020,2
0001650648,1,1,2020,2020,0
0001650696,1,1,2020,2020,1
0001650729,1,1,2020,2020,0
0001650739,2,2,2018,2019,0
0001650962,1,1,2020,2020,0
0001651235,4,4,2016,2019,1
0001651308,1,1,2016,2016,0
0001651561,1,1,2016,2016,0
0001651716,1,1,2015,2015,0
0001651958,1,1,2018,2018,0
0001652044,6,6,2015,2020,0
0001652535,4,4,2017,2020,1
0001652561,3,3,2016,2020,1
0001653087,1,1,2020,2020,0
0001653247,3,3,2018,2020,2
0001653477,5,5,2016,2020,0
0001653558,3,3,2018,2020,0
0001654151,2,2,2019,2020,1
0001654588,1,1,2016,2016,1
0001654672,1,1,2018,2018,0
0001655075,5,5,2016,2020,0
0001655210,2,2,2019,2020,0
0001655759,3,3,2018,2020,0
0001656239,1,1,2016,2016,0
0001656472,1,1,2020,2020,0
0001656501,1,1,2020,2020,0
0001657197,1,1,2016,2016,0
0001658247,1,1,2020,2020,0
0001659166,1,1,2016,2016,0
0001659323,1,1,2018,2018,1
0001659352,1,1,2020,2020,0
0001660280,2,2,2019,2020,0
0001660719,1,1,2016,2016,1
0001660839,1,1,2016,2016,1
0001661039,1,1,2020,2020,0
0001661059,1,1,2019,2019,0
0001661181,3,3,2018,2020,0
0001661600,1,1,2016,2016,1
0001661920,1,1,2016,2016,0
0001662382,2,2,2018,2019,1
0001662574,4,4,2017,2020,0
0001662684,4,4,2017,2020,2
0001664127,2,2,2018,2019,1
0001665300,2,2,2019,2020,1
0001665598,1,1,2016,2016,0
0001665658,1,1,2016,2016,0
0001665918,5,5,2016,2020,1
0001666071,3,3,2018,2020,1
0001666134,1,1,2016,2016,0
0001666138,5,5,2016,2020,0
0001667313,5,5,2016,2020,1
0001667489,3,3,2016,2018,1
0001668243,3,3,2018,2020,1
0001668397,1,1,2016,2016,0
0001668523,1,1,2016,2016,1
0001669479,1,1,2017,2017,1
0001669812,3,3,2016,2018,1
0001670349,3,3,2018,2020,2
0001670541,4,4,2017,2020,0
0001670592,2,2,2019,2020,0
0001671013,1,1,2016,2016,1
0001671584,1,1,2016,2016,0
0001671933,5,5,2016,2020,0
0001672013,5,5,2016,2020,0
0001673358,1,1,2016,2016,0
0001673772,1,1,2020,2020,0
0001673985,5,5,2016,2020,1
0001674227,4,4,2016,2020,2
0001674335,3,3,2018,2020,0
0001674440,1,1,2020,2020,0
0001674862,5,5,2016,2020,0
0001674910,4,4,2017,2020,0
0001674930,3,3,2016,2020,0
0001675442,1,1,2017,2017,0
0001676580,1,1,2017,2017,1
0001677703,2,2,2019,2020,0
0001678463,4,4,2017,2020,0
0001679273,4,4,2017,2020,0
0001679817,1,1,2020,2020,0
0001680062,4,4,2017,2020,1
0001680139,2,2,2019,2020,0
0001680378,3,3,2017,2019,1
0001681282,1,1,2018,2018,0
0001681622,4,4,2017,2020,0
0001681682,1,1,2017,2017,1
0001682149,3,3,2018,2020,1
0001682265,4,4,2017,2020,1
0001682325,1,1,2020,2020,0
0001682639,1,1,2020,2020,0
0001683131,3,3,2017,2019,1
0001683695,1,1,2018,2018,0
0001685715,1,1,2017,2017,0
0001686850,3,3,2018,2020,1
0001687187,3,3,2018,2020,1
0001687221,4,4,2017,2020,0
0001687932,2,2,2019,2020,1
0001687999,3,3,2016,2019,2
0001688126,2,2,2018,2019,1
0001688476,4,4,2017,2020,3
0001688757,3,3,2018,2020,2
0001689923,2,2,2017,2018,0
0001690334,4,4,2017,2020,0
0001690666,3,3,2016,2018,1
0001690881,1,1,2017,2017,1
0001691077,2,2,2019,2020,1
0001692063,4,4,2017,2020,0
0001692415,4,4,2017,2020,2
0001692787,1,1,2018,2018,1
0001693687,1,1,2019,2019,1
0001693690,3,3,2018,2020,1
0001694426,4,4,2017,2020,1
0001694688,1,1,2017,2017,0
0001696088,3,3,2018,2020,1
0001696195,1,1,2017,2017,1
0001697412,2,2,2017,2018,1
0001697500,1,1,2020,2020,0
0001697834,1,1,2020,2020,0
0001697851,3,3,2017,2020,0
0001697935,1,1,2017,2017,1
0001698530,2,2,2017,2019,0
0001699150,4,4,2017,2020,0
0001701040,1,1,2017,2017,0
0001701051,4,4,2017,2020,0
0001701108,3,3,2018,2020,1
0001701114,2,2,2017,2020,0
0001702744,2,2,2019,2020,1
0001702924,3,3,2018,2020,2
0001703073,1,1,2018,2018,0
0001703497,1,1,2017,2017,1
0001703647,2,2,2019,2020,1
0001703785,2,2,2019,2020,1
0001703956,2,2,2019,2020,0
0001704292,1,1,2020,2020,1
0001704596,3,3,2018,2020,0
0001704711,4,4,2017,2020,0
0001704715,3,3,2018,2020,1
0001704795,2,2,2019,2020,1
0001705012,2,2,2018,2019,1
0001705338,1,1,2020,2020,0
0001705843,4,4,2017,2020,3
0001706509,2,2,2017,2018,2
0001706524,1,1,2018,2018,0
0001706946,1,1,2019,2019,0
0001707092,2,2,2017,2018,0
0001707925,3,3,2018,2020,0
0001708035,4,4,2017,2020,0
0001708301,4,4,2017,2020,0
0001708341,2,2,2019,2020,0
0001708493,3,3,2018,2020,1
0001708527,1,1,2020,2020,0
0001709164,4,4,2017,2020,0
0001710583,4,4,2017,2020,0
0001711754,1,1,2020,2020,0
0001712184,4,4,2017,2020,0
0001713683,3,3,2018,2020,0
0001713832,3,3,2018,2020,1
0001713952,1,1,2020,2020,0
0001715433,2,2,2019,2020,2
0001715819,1,1,2020,2020,0
0001717556,2,2,2018,2020,2
0001718108,2,2,2019,2020,1
0001718224,1,1,2020,2020,0
0001718227,3,3,2018,2020,1
0001718405,1,1,2020,2020,1
0001718500,3,3,2018,2020,1
0001718512,1,1,2020,2020,0
0001719395,1,1,2020,2020,1
0001719435,2,2,2018,2019,1
0001719489,1,1,2020,2020,0
0001720116,3,3,2018,2020,0
0001720592,1,1,2020,2020,0
0001720635,3,3,2018,2020,0
0001722482,2,2,2019,2020,0
0001722731,2,2,2018,2019,2
0001723128,3,3,2018,2020,1
0001723187,1,1,2018,2018,1
0001723866,2,2,2018,2019,0
0001724344,1,1,2018,2018,1
0001725134,1,1,2020,2020,0
0001725255,2,2,2019,2020,0
0001725526,2,2,2018,2019,1
0001725579,2,2,2018,2019,0
0001725911,2,2,2019,2020,0
0001727196,2,2,2019,2020,1
0001727263,3,3,2018,2020,0
0001728688,3,3,2018,2020,0
0001729149,2,2,2019,2020,1
0001729750,1,1,2020,2020,1
0001730773,2,2,2019,2020,0
0001731727,1,1,2019,2019,0
0001732845,3,3,2018,2020,0
0001733186,2,2,2019,2020,1
0001735041,1,1,2020,2020,0
0001735092,1,1,2019,2019,1
0001735707,2,2,2018,2020,0
0001737193,1,1,2020,2020,1
0001737372,2,2,2018,2019,0
0001737523,2,2,2019,2020,0
0001738177,1,1,2020,2020,0
0001739104,3,3,2018,2020,1
0001739445,3,3,2018,2020,0
0001739936,3,3,2018,2020,0
0001740332,3,3,2018,2020,0
0001741231,1,1,2020,2020,1
0001742924,3,3,2018,2020,2
0001743725,1,1,2020,2020,0
0001743745,2,2,2019,2020,1
0001743759,1,1,2020,2020,0
0001745797,2,2,2019,2020,0
0001745931,1,1,2019,2019,0
0001746119,2,2,2019,2020,1
0001746214,2,2,2019,2020,0
0001746473,1,1,2020,2020,1
0001746563,1,1,2019,2019,1
0001746618,2,2,2019,2020,0
0001748790,2,2,2019,2020,0
0001750777,1,1,2020,2020,1
0001751143,1,1,2020,2020,0
0001752372,1,1,2020,2020,0
0001752474,2,2,2019,2020,0
0001752836,2,2,2019,2020,0
0001753681,2,2,2019,2020,2
0001753931,1,1,2020,2020,0
0001754301,2,2,2019,2020,0
0001755237,1,1,2020,2020,0
0001755953,1,1,2019,2019,0
0001756262,2,2,2019,2020,1
0001756640,2,2,2018,2019,1
0001757073,2,2,2019,2020,1
0001757715,2,2,2019,2020,0
0001759424,2,2,2019,2020,0
0001759509,2,2,2019,2020,1
0001760026,3,3,2018,2020,1
0001760173,2,2,2019,2020,0
0001760717,2,2,2019,2020,0
0001760903,1,1,2020,2020,0
0001760965,2,2,2019,2020,0
0001762303,1,1,2020,2020,0
0001763660,2,2,2019,2020,0
0001764046,2,2,2019,2020,0
0001765651,2,2,2019,2020,2
0001766368,1,1,2020,2020,0
0001766400,2,2,2019,2020,0
0001766502,2,2,2019,2020,0
0001768224,1,1,2020,2020,1
0001769804,1,1,2020,2020,0
0001770787,2,2,2019,2020,0
0001771515,2,2,2019,2020,0
0001772016,1,1,2020,2020,0
0001772177,1,1,2020,2020,0
0001772720,1,1,2020,2020,1
0001772757,1,1,2020,2020,1
0001776661,1,1,2020,2020,0
0001776909,1,1,2020,2020,0
0001780097,1,1,2020,2020,0
0001781405,2,2,2019,2020,1
0001782754,1,1,2020,2020,0
0001783317,1,1,2020,2020,0
0001783875,1,1,2020,2020,0
0001784058,1,1,2020,2020,1
0001784254,1,1,2020,2020,0
0001784535,1,1,2020,2020,0
0001785493,1,1,2020,2020,0
0001787123,1,1,2020,2020,1
0001789330,1,1,2020,2020,1
0001789832,2,2,2019,2020,0
0001791091,1,1,2020,2020,0
0001792789,1,1,2020,2020,0
0001793229,1,1,2020,2020,0
0001793659,1,1,2020,2020,0
0001794515,1,1,2020,2020,0
0001795250,1,1,2020,2020,1
0001797762,1,1,2020,2020,0
0001799208,1,1,2020,2020,0
0001800227,1,1,2020,2020,0
0001801368,1,1,2020,2020,0
0001801661,1,1,2020,2020,0
0001802546,1,1,2020,2020,0
0001803696,1,1,2020,2020,0
0001805077,1,1,2020,2020,1
0001808898,1,1,2020,2020,0
0001809519,1,1,2020,2020,0
0001810019,1,1,2020,2020,0
0001810806,1,1,2020,2020,0
0001811109,1,1,2020,2020,0
0001811999,1,1,2020,2020,0
0001812364,1,1,2020,2020,1
0001813744,1,1,2020,2020,1
0001817358,1,1,2020,2020,0
0001818152,1,1,2020,2020,1
0001819576,1,1,2020,2020,0
0001819615,1,1,2020,2020,1
0001820721,1,1,2020,2020,0
0001821175,1,1,2020,2020,1
0001825480,1,1,2020,2020,0
0001826660,1,1,2020,2020,0
0001828016,1,1,2020,2020,0
