research_universe_company_year_id,accession,feature_year,cik10,company_name_historical,historical_sic,research_sector,registrant_role,registrant_role_resolved,joint_filing_flag,accession_registrant_count,eligible_observation_count,xbrl_instance,scope_status,scope_reason,statement_entity_ciks,manual_series_id,manual_evidence,non_operating_issuer_ciks,economic_entity_status,recommended_membership_action,economic_entity_reason,economic_group_id,economic_statement_scope_id,potential_non_operating_finance_registrant
0001171155-2011,0001144204-11-057029,2011,0001171155,"RADIANT LOGISTICS, INC",4731.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001171155,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001171155,0001144204-11-057029:0001171155,False
0001497165-2011,0001144204-11-057478,2011,0001497165,"Modern Mobility Aids, Inc.",5099.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001497165,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001497165,0001144204-11-057478:0001497165,False
0001374567-2011,0001144204-11-057485,2011,0001374567,"Liberator, Inc.",2510.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001374567,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001374567,0001144204-11-057485:0001374567,False
0001404526-2011,0001144204-11-057569,2011,0001404526,"Atlas Capital Holdings, Inc.",8742.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001404526,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001404526,0001144204-11-057569:0001404526,False
0001088312-2011,0001144204-11-057652,2011,0001088312,UNI CORE HOLDINGS CORP,4899.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001088312,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001088312,0001144204-11-057652:0001088312,False
0001355250-2011,0001144204-11-057659,2011,0001355250,Cellceutix CORP,2834.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001355250,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001355250,0001144204-11-057659:0001355250,False
0001041177-2011,0001144204-11-057690,2011,0001041177,Sutor Technology Group LTD,3310.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001041177,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001041177,0001144204-11-057690:0001041177,False
0001311369-2011,0001144204-11-057697,2011,0001311369,China Infrastructure Investment CORP,4700.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001311369,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001311369,0001144204-11-057697:0001311369,False
0000744962-2011,0001144204-11-057702,2011,0000744962,NUTRITION 21 INC,2836.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000744962,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000744962,0001144204-11-057702:0000744962,False
0001383859-2011,0001144204-11-057717,2011,0001383859,INFRASTRUCTURE MATERIALS CORP.,1000.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001383859,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001383859,0001144204-11-057717:0001383859,False
0001337905-2011,0001144204-11-057726,2011,0001337905,"Intellect Neurosciences, Inc.",2834.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001337905,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001337905,0001144204-11-057726:0001337905,False
0001497814-2011,0001144204-11-057737,2011,0001497814,"EDUtoons, Inc.",7812.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001497814,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001497814,0001144204-11-057737:0001497814,False
0001364208-2011,0001144204-11-057744,2011,0001364208,"Zevotek, Inc",5400.0,Retail,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001364208,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001364208,0001144204-11-057744:0001364208,False
0001387976-2011,0001144204-11-057751,2011,0001387976,"Consorteum Holdings, Inc.",3669.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001387976,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001387976,0001144204-11-057751:0001387976,False
0001072248-2011,0001144204-11-057753,2011,0001072248,M LINE HOLDINGS INC,3540.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001072248,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001072248,0001144204-11-057753:0001072248,False
0001059784-2011,0001144204-11-057907,2011,0001059784,GENEREX BIOTECHNOLOGY CORP,2834.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001059784,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001059784,0001144204-11-057907:0001059784,False
0000354567-2011,0001144204-11-058137,2011,0000354567,Glen Rose Petroleum CORP,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000354567,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000354567,0001144204-11-058137:0000354567,False
0000860518-2011,0001144204-11-058165,2011,0000860518,ITEX CORP,7389.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000860518,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000860518,0001144204-11-058165:0000860518,False
0001413488-2011,0001144204-11-059821,2011,0001413488,MICROCHANNEL TECHNOLOGIES CORP,2836.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001413488,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001413488,0001144204-11-059821:0001413488,False
0000093631-2011,0001144204-11-060028,2011,0000093631,FREDERICK'S OF HOLLYWOOD GROUP INC /NY/,2340.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000093631,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000093631,0001144204-11-060028:0000093631,False
0001014052-2011,0001144204-11-060308,2011,0001014052,"Digerati Technologies, Inc.",4813.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001014052,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001014052,0001144204-11-060308:0001014052,False
0001230524-2011,0001144204-11-065057,2011,0001230524,SKY POWER SOLUTIONS CORP.,8742.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001230524,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001230524,0001144204-11-065057:0001230524,False
0001141263-2011,0001144204-11-065059,2011,0001141263,Li-ion Motors Corp.,3690.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001141263,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001141263,0001144204-11-065059:0001141263,False
0001380706-2011,0001144204-11-065754,2011,0001380706,"China Domestica Bio-technology Holdings, Inc.",7990.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001380706,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001380706,0001144204-11-065754:0001380706,False
0001415432-2011,0001144204-11-065900,2011,0001415432,AMERICAN SIERRA GOLD CORP.,5960.0,Retail,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001415432,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001415432,0001144204-11-065900:0001415432,False
0001156295-2011,0001144204-11-066031,2011,0001156295,SERACARE LIFE SCIENCES INC,2835.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001156295,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001156295,0001144204-11-066031:0001156295,False
0001416090-2011,0001144204-11-066704,2011,0001416090,GOLD AMERICAN MINING CORP.,7900.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001416090,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001416090,0001144204-11-066704:0001416090,False
0001370816-2011,0001144204-11-066805,2011,0001370816,"FBC Holding, Inc.",1000.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001370816,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001370816,0001144204-11-066805:0001370816,False
0001071840-2011,0001144204-11-067397,2011,0001071840,"NEW ENERGY TECHNOLOGIES, INC.",2860.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001071840,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001071840,0001144204-11-067397:0001071840,False
0001393909-2011,0001144204-11-067448,2011,0001393909,Ironwood Gold Corp,1090.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001393909,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001393909,0001144204-11-067448:0001393909,False
0000808011-2011,0001144204-11-067547,2011,0000808011,WINNER MEDICAL GROUP INC,3842.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000808011,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000808011,0001144204-11-067547:0000808011,False
0000715073-2011,0001144204-11-067881,2011,0000715073,WEGENER CORP,3663.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000715073,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000715073,0001144204-11-067881:0000715073,False
0001430872-2011,0001144204-11-069756,2011,0001430872,HQ Global Education Inc.,8200.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001430872,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001430872,0001144204-11-069756:0001430872,False
0001379810-2011,0001144204-11-069832,2011,0001379810,"Ruby Creek Resources, Inc.",1090.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001379810,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001379810,0001144204-11-069832:0001379810,False
0001383825-2011,0001144204-11-071099,2011,0001383825,"NET TALK.COM, INC.",4899.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001383825,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001383825,0001144204-11-071099:0001383825,False
0000822370-2011,0001144204-11-071226,2011,0000822370,"CNS RESPONSE, INC.",8090.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000822370,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000822370,0001144204-11-071226:0000822370,False
0001307873-2011,0001144204-11-071614,2011,0001307873,SOLAR ENERTECH CORP,3674.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001307873,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001307873,0001144204-11-071614:0001307873,False
0000930803-2011,0001144204-11-071671,2011,0000930803,HAUPPAUGE DIGITAL INC,3577.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000930803,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000930803,0001144204-11-071671:0000930803,False
0001397016-2011,0001144204-11-071709,2011,0001397016,Optex Systems Holdings Inc,3827.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001397016,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001397016,0001144204-11-071709:0001397016,False
