accession,feature_year,eligible_observation_count,eligible_ciks,eligible_names,accession_registrant_count,xbrl_expected,statement_entity_ciks,audit_scope_cik_groups,heading_only_statement_ciks,statement_evidence_by_cik,audit_opinion_phrase_count,normalized_name_collision_ciks,xbrl_context_files,xbrl_entity_ciks,xbrl_non_cik_identifiers,xbrl_entity_names,xbrl_entity_count,xbrl_context_count,xbrl_fact_reference_count,unresolved_multi_cik_audit_groups,scope_status,scope_reason,manual_evidence,manual_series_id,non_operating_issuer_ciks,statement_entity_count,joint_scope_structure
0001628280-15-001755,2014,2,0001571116;0001571117,TRUVEN HOLDING CORP. | Truven Health Analytics Inc.,2,True,0001571116,"[[""0001571116""]]",,"{""0001571116"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 3, ""name"": ""Truven Holding Corp."", ""operations_heading_matches"": 3}, ""0001571117"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Truven Health Analytics Inc."", ""operations_heading_matches"": 0}}",2,,tha-20141231.xml,0001571116,,Truven Health Analytics Inc.;Truven Holding Corp.,1.0,312.0,1616.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001628280-16-011667,2015,2,0000784681;0001053112,CABLEVISION SYSTEMS CORP /NY | CSC HOLDINGS LLC,2,True,0000784681;0001053112,"[[""0000784681""], [""0000784681"", ""0001053112""], [""0001053112""]]",,"{""0000784681"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 2, ""name"": ""CSC HOLDINGS LLC"", ""operations_heading_matches"": 6}, ""0001053112"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 6, ""cash_flow_heading_matches"": 4, ""name"": ""CABLEVISION SYSTEMS CORP /NY"", ""operations_heading_matches"": 9}}",6,,cvc-20151231.xml,0001053112,,CABLEVISION SYSTEMS CORP /NY;CSC HOLDINGS LLC,1.0,647.0,2936.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-16-013603,2015,2,0001571116;0001571117,TRUVEN HOLDING CORP. | Truven Health Analytics Inc.,2,True,0001571116,"[[""0001571116""]]",,"{""0001571116"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 6, ""cash_flow_heading_matches"": 4, ""name"": ""Truven Holding Corp."", ""operations_heading_matches"": 2}, ""0001571117"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Truven Health Analytics Inc."", ""operations_heading_matches"": 0}}",1,,tha-20151231.xml,0001571116,,Truven Health Analytics Inc.;Truven Holding Corp.,1.0,313.0,1750.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001628280-17-001852,2016,2,0001507563;0001581164,"ESH Hospitality, Inc. | EXTENDED STAY AMERICA, INC.",2,True,0001507563;0001581164,"[[""0001507563""], [""0001507563"", ""0001581164""], [""0001581164""]]",,"{""0001507563"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 1, ""name"": ""ESH Hospitality, Inc."", ""operations_heading_matches"": 4}, ""0001581164"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 9, ""cash_flow_heading_matches"": 2, ""name"": ""Extended Stay America, Inc."", ""operations_heading_matches"": 5}}",6,,stay-20161231.xml,0001581164,,"ESH Hospitality, Inc.;Extended Stay America, Inc.",1.0,1877.0,11279.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-18-002017,2017,2,0001035688;0001320414,SELECT MEDICAL CORP | SELECT MEDICAL HOLDINGS CORP,2,True,0001035688;0001320414,"[[""0001035688""], [""0001320414""]]",,"{""0001035688"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 4, ""name"": ""SELECT MEDICAL CORP"", ""operations_heading_matches"": 7}, ""0001320414"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""SELECT MEDICAL HOLDINGS CORP"", ""operations_heading_matches"": 5}}",4,,sem-20171231.xml,0001320414,,SELECT MEDICAL HOLDINGS CORP,1.0,445.0,3009.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-18-002128,2017,2,0001169055;0001458891,NOBLE CORP | NOBLE CORP PLC,2,True,0001169055;0001458891,"[[""0001169055""], [""0001169055"", ""0001458891""]]",,"{""0001169055"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 8, ""cash_flow_heading_matches"": 7, ""name"": ""NOBLE CORP"", ""operations_heading_matches"": 13}, ""0001458891"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 2, ""name"": ""Noble Corp plc"", ""operations_heading_matches"": 5}}",4,,ne-20171231.xml,0001458891,,Noble Corp plc;Noble Corporation,1.0,620.0,3066.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-18-002303,2017,2,0001507563;0001581164,"ESH Hospitality, Inc. | EXTENDED STAY AMERICA, INC.",2,True,0001507563;0001581164,"[[""0001507563""], [""0001581164""]]",,"{""0001507563"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 1, ""name"": ""ESH Hospitality, Inc."", ""operations_heading_matches"": 4}, ""0001581164"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 8, ""cash_flow_heading_matches"": 1, ""name"": ""Extended Stay America, Inc."", ""operations_heading_matches"": 4}}",2,,stay-20171231.xml,0001581164,,"ESH Hospitality, Inc.;Extended Stay America, Inc.",1.0,1856.0,11234.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-19-001027,2018,2,0001571371;0001621563,"SUMMIT MATERIALS, INC. | Summit Materials, LLC",2,True,0001621563,"[[""0001621563""]]",,"{""0001571371"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Summit Materials, LLC"", ""operations_heading_matches"": 1}, ""0001621563"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Summit Materials, Inc."", ""operations_heading_matches"": 3}}",2,,sum-20181229.xml,0001621563,,"Summit Materials, Inc.;Summit Materials, LLC",1.0,892.0,3570.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001628280-19-001659,2018,2,0001035688;0001320414,SELECT MEDICAL CORP | SELECT MEDICAL HOLDINGS CORP,2,True,0001035688;0001320414,"[[""0001035688""], [""0001320414""]]",,"{""0001035688"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 4, ""name"": ""SELECT MEDICAL CORP"", ""operations_heading_matches"": 7}, ""0001320414"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""SELECT MEDICAL HOLDINGS CORP"", ""operations_heading_matches"": 5}}",4,,sem-12311810k.htm,0001320414,,SELECT MEDICAL HOLDINGS CORP,1.0,501.0,3594.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-19-001707,2018,2,0001169055;0001458891,NOBLE CORP | NOBLE CORP PLC,2,True,0001169055;0001458891,"[[""0001169055""], [""0001169055"", ""0001458891""]]",,"{""0001169055"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 8, ""cash_flow_heading_matches"": 8, ""name"": ""NOBLE CORP"", ""operations_heading_matches"": 13}, ""0001458891"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 3, ""name"": ""Noble Corp plc"", ""operations_heading_matches"": 5}}",4,,ne-20181231.xml,0001458891,,Noble Corp plc;Noble Corporation,1.0,774.0,3054.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-19-002148,2018,2,0001507563;0001581164,"ESH Hospitality, Inc. | EXTENDED STAY AMERICA, INC.",2,True,0001507563;0001581164,"[[""0001507563""], [""0001581164""]]",,"{""0001507563"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 1, ""name"": ""ESH Hospitality, Inc."", ""operations_heading_matches"": 4}, ""0001581164"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 8, ""cash_flow_heading_matches"": 1, ""name"": ""Extended Stay America, Inc."", ""operations_heading_matches"": 4}}",2,,stay-20181231.xml,0001581164,,"ESH Hospitality, Inc.;Extended Stay America, Inc.",1.0,1738.0,10382.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-20-001083,2019,2,0001571371;0001621563,"SUMMIT MATERIALS, INC. | Summit Materials, LLC",2,True,0001621563,"[[""0001621563""]]",,"{""0001571371"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Summit Materials, LLC"", ""operations_heading_matches"": 1}, ""0001621563"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Summit Materials, Inc."", ""operations_heading_matches"": 4}}",2,,a10k2019.htm,0001621563,,"SUMMIT MATERIALS, INC.;SUMMIT MATERIALS, LLC",1.0,914.0,1856.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001628280-20-001897,2019,2,0001169055;0001458891,NOBLE CORP | NOBLE CORP PLC,2,True,0001169055;0001458891,"[[""0001169055""], [""0001169055"", ""0001458891""]]",,"{""0001169055"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 10, ""cash_flow_heading_matches"": 8, ""name"": ""NOBLE CORP"", ""operations_heading_matches"": 13}, ""0001458891"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 3, ""name"": ""Noble Corp plc"", ""operations_heading_matches"": 5}}",4,,a201910-kdocument.htm,0001458891,,Noble Corporation;Noble Corporation plc,1.0,684.0,3112.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-20-002318,2019,2,0001507563;0001581164,"ESH Hospitality, Inc. | EXTENDED STAY AMERICA, INC.",2,True,0001507563;0001581164,"[[""0001507563""], [""0001581164""]]",,"{""0001507563"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 1, ""name"": ""ESH Hospitality, Inc."", ""operations_heading_matches"": 4}, ""0001581164"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 8, ""cash_flow_heading_matches"": 2, ""name"": ""Extended Stay America, Inc."", ""operations_heading_matches"": 4}}",2,,stay-20191231.htm,0001581164,,"ESH Hospitality, Inc.;Extended Stay America, Inc.",1.0,1801.0,10826.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-21-003021,2020,2,0001571371;0001621563,"SUMMIT MATERIALS, INC. | Summit Materials, LLC",2,True,0001621563,"[[""0001621563""]]",,"{""0001571371"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Summit Materials, LLC"", ""operations_heading_matches"": 0}, ""0001621563"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Summit Materials, Inc."", ""operations_heading_matches"": 3}}",2,,sum-20210102.htm,0001621563,,"SUMMIT MATERIALS, INC.;SUMMIT MATERIALS, LLC",1.0,876.0,1711.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001628280-21-003326,2020,2,0001507563;0001581164,"ESH Hospitality, Inc. | EXTENDED STAY AMERICA, INC.",2,True,0001507563;0001581164,"[[""0001507563""], [""0001581164""]]",,"{""0001507563"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 2, ""name"": ""ESH Hospitality, Inc."", ""operations_heading_matches"": 4}, ""0001581164"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 9, ""cash_flow_heading_matches"": 2, ""name"": ""Extended Stay America, Inc."", ""operations_heading_matches"": 4}}",2,,stay-20201231.htm,0001581164,,"ESH Hospitality, Inc.;Extended Stay America, Inc.",1.0,1786.0,10787.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-21-004612,2020,2,0001169055;0001458891,NOBLE CORP | Noble Finance Co,2,True,0001169055;0001458891,"[[""0001169055"", ""0001458891""]]",,"{""0001169055"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 2, ""name"": ""Noble Finance Co"", ""operations_heading_matches"": 5}, ""0001458891"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 6, ""cash_flow_heading_matches"": 5, ""name"": ""Noble Corp"", ""operations_heading_matches"": 9}}",4,,ne-20201231.htm,0001458891,,Noble Corporation;Noble Finance Company,1.0,662.0,2335.0,[],resolved,manual_two_distinct_audited_statement_scopes,Separate audit opinions and full annual suites are presented for Noble Corporation and Noble Finance Company for fiscal 2020.,noble_2020_two_separate_statement_scopes,,2,multiple_distinct_statement_scopes
0001628280-22-003005,2021,2,0001169055;0001458891,NOBLE CORP | Noble Finance Co,2,True,0001169055;0001458891,"[[""0001169055""], [""0001169055"", ""0001458891""], [""0001458891""]]",,"{""0001169055"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 6, ""cash_flow_heading_matches"": 2, ""name"": ""Noble Finance Co"", ""operations_heading_matches"": 5}, ""0001458891"": {""audit_opinion_window_matches"": 7, ""balance_sheet_heading_matches"": 5, ""cash_flow_heading_matches"": 2, ""name"": ""Noble Corp"", ""operations_heading_matches"": 7}}",8,,ne-20211231.htm,0001458891,,Noble Corporation;Noble Finance Company,1.0,737.0,2856.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-22-003781,2021,2,0001571371;0001621563,"SUMMIT MATERIALS, INC. | Summit Materials, LLC",2,True,0001621563,"[[""0001621563""]]",,"{""0001571371"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Summit Materials, LLC"", ""operations_heading_matches"": 0}, ""0001621563"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Summit Materials, Inc."", ""operations_heading_matches"": 3}}",2,,sum-20220101.htm,0001621563,,"SUMMIT MATERIALS, INC.;SUMMIT MATERIALS, LLC",1.0,872.0,1725.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001628280-23-003866,2022,2,0001571371;0001621563,"SUMMIT MATERIALS, INC. | Summit Materials, LLC",2,True,0001621563,"[[""0001621563""]]",,"{""0001571371"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Summit Materials, LLC"", ""operations_heading_matches"": 0}, ""0001621563"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Summit Materials, Inc."", ""operations_heading_matches"": 3}}",2,,sum-20221231.htm,0001621563,,"SUMMIT MATERIALS, INC.;SUMMIT MATERIALS, LLC",1.0,816.0,1740.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001628280-23-007260,2022,2,0001169055;0001895262,NOBLE CORP PLC | Noble Finance Co,2,True,0001169055;0001895262,"[[""0001169055""], [""0001169055"", ""0001895262""], [""0001895262""]]",,"{""0001169055"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 2, ""name"": ""Noble Finance Co"", ""operations_heading_matches"": 6}, ""0001895262"": {""audit_opinion_window_matches"": 6, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 2, ""name"": ""Noble Corp plc"", ""operations_heading_matches"": 6}}",8,,ne-20221231.htm,0001895262,,Noble Corporation plc;Noble Finance Company,1.0,693.0,2763.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001628280-24-004995,2023,2,0001571371;0001621563,"SUMMIT MATERIALS, INC. | Summit Materials, LLC",2,True,0001621563,"[[""0001621563""]]",,"{""0001571371"": {""audit_opinion_window_matches"": 0, ""balance_sheet_heading_matches"": 0, ""cash_flow_heading_matches"": 0, ""name"": ""Summit Materials, LLC"", ""operations_heading_matches"": 0}, ""0001621563"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 2, ""cash_flow_heading_matches"": 1, ""name"": ""Summit Materials, Inc."", ""operations_heading_matches"": 3}}",2,,sum-20231230.htm,0001621563,,"SUMMIT MATERIALS, INC.;SUMMIT MATERIALS, LLC",1.0,844.0,1822.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,1,one_statement_scope
0001649338-17-000158,2017,2,0001649338;0001649345,BROADCOM LTD | Broadcom Cayman L.P.,2,True,0001649338;0001649345,"[[""0001649338"", ""0001649345""]]",,"{""0001649338"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 3, ""cash_flow_heading_matches"": 3, ""name"": ""Broadcom Ltd"", ""operations_heading_matches"": 4}, ""0001649345"": {""audit_opinion_window_matches"": 2, ""balance_sheet_heading_matches"": 4, ""cash_flow_heading_matches"": 3, ""name"": ""Broadcom Cayman L.P."", ""operations_heading_matches"": 5}}",2,,avgo-20171029.xml,0001649338,,Broadcom Cayman L.P.;Broadcom Ltd,1.0,621.0,3195.0,[],resolved,manual_two_distinct_audited_statement_scopes,"Item 8 separately indexes, audits and presents complete annual statements for Broadcom Limited and Broadcom Cayman L.P.",broadcom_two_separate_statement_scopes,,2,multiple_distinct_statement_scopes
0001652044-16-000012,2015,2,0001288776;0001652044,ALPHABET INC. | GOOGLE INC.,2,True,0001288776;0001652044,"[[""0001288776"", ""0001652044""], [""0001652044""]]",,"{""0001288776"": {""audit_opinion_window_matches"": 3, ""balance_sheet_heading_matches"": 13, ""cash_flow_heading_matches"": 5, ""name"": ""GOOGLE INC."", ""operations_heading_matches"": 10}, ""0001652044"": {""audit_opinion_window_matches"": 4, ""balance_sheet_heading_matches"": 12, ""cash_flow_heading_matches"": 5, ""name"": ""Alphabet Inc."", ""operations_heading_matches"": 10}}",4,,goog-20151231.xml,0001652044,,Alphabet Inc.;Google Inc.,1.0,492.0,2469.0,[],resolved,manual_two_distinct_audited_statement_scopes,"Item 8 separately indexes, audits and presents complete annual statements for Alphabet Inc. and Google Inc.; the combined filing and substantial overlap do not turn the two statement suites into one suite.",alphabet_google_two_separate_statement_scopes,,2,multiple_distinct_statement_scopes
0001657853-17-000010,2016,2,0000047129;0001657853,"HERTZ CORP | HERTZ GLOBAL HOLDINGS, INC",2,True,0000047129;0001657853,"[[""0000047129""], [""0001657853""]]",,"{""0000047129"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 8, ""cash_flow_heading_matches"": 6, ""name"": ""HERTZ CORP"", ""operations_heading_matches"": 7}, ""0001657853"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 9, ""cash_flow_heading_matches"": 6, ""name"": ""HERTZ GLOBAL HOLDINGS, INC"", ""operations_heading_matches"": 9}}",2,,htz-20161231.xml,0001657853,,"HERTZ CORP;HERTZ GLOBAL HOLDINGS, INC",1.0,889.0,3820.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
0001657853-18-000016,2017,2,0000047129;0001657853,"HERTZ CORP | HERTZ GLOBAL HOLDINGS, INC",2,True,0000047129;0001657853,"[[""0000047129""], [""0001657853""]]",,"{""0000047129"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 10, ""cash_flow_heading_matches"": 7, ""name"": ""HERTZ CORP"", ""operations_heading_matches"": 12}, ""0001657853"": {""audit_opinion_window_matches"": 1, ""balance_sheet_heading_matches"": 12, ""cash_flow_heading_matches"": 6, ""name"": ""HERTZ GLOBAL HOLDINGS, INC"", ""operations_heading_matches"": 12}}",4,,htz-20171231.xml,0001657853,,"HERTZ CORP;HERTZ GLOBAL HOLDINGS, INC",1.0,896.0,3673.0,[],resolved,primary_10k_distinct_statement_sets_mapped,,,,2,multiple_distinct_statement_scopes
